key,name,side_effects
620029,Ozanimod,"['back pain', 'fever, chills, cough, sore throat, runny nose, or painful and frequent urination during treatment and for up to 3 months after your final dose', 'headache, neck stiffness, fever, sensitivity to light, nausea, or confusion during treatment and for up to 3 months after your final dose', 'nausea, vomiting, loss of appetite, abdominal pain, yellowing of skin or eyes, or dark urine', 'blurriness, shadows, or a blind spot in the center of your vision; sensitivity to light; unusual color to your vision or other vision problems', 'sudden severe headache, confusion, changes in vision, or seizures', 'weakness on one side of the body or clumsiness of the arms or legs that worsens over time; changes in your thinking, memory, or balance; confusion or personality changes; or loss of strength', 'rash or hives', 'swelling of arms, hands, legs, or feet', 'new or worsening shortness of breath', 'dizziness, tiredness, chest pain, or slow or irregular heartbeat', 'skin changes such as new wart, a sore or reddish bump that does not heal, a change in the size or color of a mole']"
609017,Dexlansoprazole,"['gas', 'nausea', 'vomiting', 'diarrhea', 'in men, difficulty achieving or maintaining an erection', 'blistering, peeling, or bleeding skin; sores on the lips, nose, mouth, or genitals; swollen glands; shortness of breath; fever; or flu-like symptoms', 'rash; hives; itching; swelling of the eyes, face, lips, mouth, throat, or tongue; difficulty breathing or swallowing; or hoarseness', 'irregular, fast, or pounding heartbeat; muscle spasms; uncontrollable shaking of a part of the body; excessive tiredness; lightheadedness; dizziness; or seizures', 'severe diarrhea with watery stools,  stomach pain, or a fever that does not go away', 'new or worsening joint pain; rash on cheeks or arms that is sensitive to sunlight', 'increased or decreased urination, blood in urine, fatigue, nausea, loss of appetite, fever, rash, or joint pain']"
600010,Repaglinide,"['shakiness', 'dizziness or lightheadedness', 'sweating', 'nervousness or irritability', 'sudden changes in behavior or mood', 'headache', 'numbness or tingling around the mouth', 'weakness', 'pale skin', 'hunger', 'clumsy or jerky movements', 'confusion', 'seizures', 'loss of consciousness', 'extreme thirst', 'frequent urination', 'extreme hunger', 'weakness', 'blurred vision', 'dry mouth', 'upset stomach and vomiting', 'shortness of breath', 'breath that smells fruity', 'decreased consciousness', 'headache', 'nasal congestion', 'joint aches', 'back pain', 'constipation', 'diarrhea']"
694030,Nizatidine,"['headache', 'dizziness', 'drowsiness', 'constipation', 'diarrhea', 'stomach pain', 'runny nose', 'sneezing', 'coughing', 'sweating', 'skin rash', 'hives', 'itching', 'wheezing', 'difficulty breathing']"
681033,Tolmetin,"['diarrhea', 'constipation', 'gas', 'weight gain or loss', 'headache', 'depression', 'skin irritation', 'ringing in the ears', 'changes in vision', 'unexplained weight gain', 'shortness of breath or difficulty breathing', 'swelling of the stomach, feet, ankles, or lower legs', 'fever', 'blisters', 'rash', 'itching', 'hives', 'swelling of the eyes, face, lips, tongue, throat, arms, or hands', 'difficulty swallowing', 'hoarseness', 'yellowing of the skin or eyes', 'excessive tiredness', 'unusual bleeding or bruising', 'lack of energy', 'upset stomach', 'loss of appetite', 'pain in the upper right part of the stomach', 'flu-like symptoms', 'pale skin', 'fast heartbeat', 'cloudy, discolored, or bloody urine', 'back pain', 'difficult or painful urination']"
614010,Avanafil,"['headache', 'flushing', 'back pain', 'an erection that lasts longer than 4 hours', 'sudden loss of vision in one or both eyes (see below for more information)', 'sudden hearing loss (see below for more information)', 'ringing in the ears', 'dizziness', 'rash', 'itching', 'swollen eyelids']"
682820,Pyrantel,"['upset stomach', 'vomiting', 'diarrhea', 'loss of appetite', 'stomach cramps', 'stomach pain', 'straining and pain during bowel movements']"
619048,Triclabendazole,"['abdominal pain', 'heavy sweating', 'dizziness', 'nausea', 'vomiting', 'hives', 'itching', 'headache', 'shortness of breath', 'decreased appetite', 'fever', 'diarrhea', 'yellow skin or eyes']"
607037,Primaquine,"['nausea', 'vomiting', 'heartburn', 'abdominal cramps', 'rash', 'itching', 'unusual tiredness or weakness, dizziness, pale skin, shortness of breath, headache, fast or pounding heartbeat, yellowing of the skin or eyes, dark urine, or pain in the upper right part of the stomach', 'grey-bluish color of lips and/or skin, lack of energy, headache, shortness of breath, or confusion or unusual behavior', 'fast or irregular heartbeat, fainting, or seizure', 'sore throat, fever, cough, or other signs of infection']"
682403,Rifampin,"['temporary discoloration (yellow, reddish-orange, or brown color) of your skin, teeth, saliva, urine, stool, sweat, and tears)', 'itching', 'flushing', 'headache', 'drowsiness', 'dizziness', 'lack of coordination', 'difficulty concentrating', 'confusion', 'changes in behavior', 'muscle weakness', 'numbness', 'pain in the arms, hands, feet, or legs', 'heartburn', 'stomach cramps', 'loss of appetite', 'nausea', 'vomiting', 'diarrhea', 'gas', 'painful or irregular menstrual periods', 'vision changes', 'watery or bloody stools, stomach cramps, or fever during treatment or for up to two or more months after stopping treatment', 'rash; hives; fever; chills; swelling of the eyes, face, lips, tongue, or throat; difficulty swallowing or breathing; shortness of breath; wheezing; swollen lymph nodes; sore throat; pink eye; flu- like symptoms; unusual bleeding or bruising; or joint swelling or pain', 'nausea, vomiting, loss of appetite, dark urine, or yellowing of the skin or eyes']"
624018,Exagamglogene autotemcel,"['mouth sores', 'abdominal pain', 'decreased appetite', 'muscle aches or pains', 'itching', 'nosebleeds', 'unusual bruising or bleeding, nose bleeding, severe headache, blood in urine, stool, or vomit, coughing up blood, or unusual abdominal or back pain', 'fever, sore throat, ongoing cough and congestion, or other signs of infection', 'hives; rash; itching; swelling of the lips, tongue, or throat; shortness of breath or difficulty breathing']"
619038,Cladribine,"['headache', 'nausea', 'back pain', 'joint pain and stiffness', 'difficulty falling asleep or staying asleep', 'depression', 'hair loss', 'tingling, itching, or burning sores on gums, lips, or mouth', 'fever, sore throat, chills, aching or painful muscles, cough, or other signs of infection', 'cough, chest pain, coughing up blood or mucus, weakness or tiredness, weight loss, loss of appetite, chills, fever, night sweats', 'painful rash with blisters', 'burning, tingling, numbness, or itchiness of the skin', 'rash, difficulty breathing or swallowing, swelling or itching of the face, lips, tongue, or throat', 'chills, fever, nausea, vomiting, pain in your back, side, or groin, frequent and painful urination', 'unusual bleeding or bruising', 'weakness on one side of your body, loss of coordination in your arms or legs, decreased strength, problems with balance, confusion, changes in your vision, thinking, memory, or personality', 'shortness of breath, fast heartbeat, headache, dizziness, pale skin, confusion, tiredness', 'nausea, vomiting, extreme tiredness, loss of appetite, pain in the upper right part of stomach, yellowing of the skin or eyes, dark urine', 'shortness of breath, fast or irregular heartbeat, swelling in a part of your body']"
682539,Diphenhydramine,"['dry mouth, nose, and throat', 'drowsiness', 'dizziness', 'muscle weakness', 'excitement (especially in children)', 'vision problems', 'difficulty urinating or painful urination']"
615050,Cariprazine,"['extreme tiredness', 'restlessness, anxiety, agitation', 'difficulty falling asleep or staying asleep', 'dizziness, feeling unsteady, or having trouble keeping your balance', 'increased appetite, weight gain', 'nausea, indigestion, constipation', 'increased saliva or drooling', 'seizures', 'unusual movements of your body or face that you cannot control', 'loss of ability to move', 'falling down', 'fever, sweating, confusion, fast breathing, fast or irregular heartbeat, and severe muscle stiffness', 'muscle weakness or aching', 'tightness in the throat', 'tongue that sticks out of the mouth', 'rash, itching, hives; swelling of the face, throat, tongue, lips, or eyes', 'dark or cola-colored urine', 'swelling in legs and feet', 'decreased urination']"
601230,Alosetron,"['upset stomach', 'nausea', 'gas', 'swelling in the stomach area', 'hemorrhoids']"
620051,Octreotide,"['diarrhea', 'nausea', 'vomiting', 'headache', 'stomach discomfort', 'heartburn', 'gas', 'joint or back pain', 'sweating', 'swelling in hands, feet, ankles, or lower legs', 'weakness', 'tiredness', 'dizziness', 'cough, stuffy or runny nose, sneezing, or sore throat', 'difficult, painful, or frequent  urination', 'pain in the upper right part of the stomach, center of the stomach, back, or shoulder; yellowing of skin or whites of eyes; fever with chills; or nausea', 'sluggishness, sensitivity to cold pale, dry skin, and brittle fingernails and hair', 'loose, fatty, or light-colored stools; stomach bloating; or weight loss', 'swelling of your tongue, throat, lips, eyes or face', 'difficulty swallowing or breathing', 'rash', 'itching', 'feeling faint', 'chest pain', 'fast or irregular heartbeat']"
694015,Risperidone,"['nausea, heartburn, stomach pain, vomiting, diarrhea, constipation,', 'dry mouth', 'increased saliva', 'increased appetite, weight gain', 'anxiety, agitation, restlessness', 'breast enlargement or discharge', 'late or missed menstrual periods', 'decreased sexual ability', 'dizziness, feeling unsteady, or having trouble keeping your balance', 'fever; stiff muscles; sweating; confusion; sweating; or fast, pounding, or irregular\r\nheartbeat', 'problems with coordination or increased falls', 'unusual movements of your face, tongue, or body that you cannot control', 'tightening of the neck muscles or throat tightness, difficulty swallowing', 'seizures', 'rash; itching; hives; swelling of the face, throat, lips, and eyes; difficulty swallowing or breathing', 'painful erection of the penis that lasts for hours', 'fever, cough, chills and/or other signs of infection']"
688005,Buspirone,"['dizziness', 'nausea, diarrhea', 'headache', 'excitement', 'confusion', 'fatigue', 'nervousness', 'difficulty falling asleep or staying asleep', 'feelings of anger or hostility', 'lightheadedness', 'weakness', 'numbness', 'rash, hives, itching, or swelling of the face, eyes, mouth, throat, tongue, or lips', 'fast or irregular heartbeat', 'blurred vision', 'uncontrollable shaking of a part of the body', 'agitation, fever, sweating, dizziness, flushing, confusion, fast or irregular heartbeat, shivering, severe muscle stiffness or twitching, seizures, hallucinations, loss of coordination, nausea, vomiting, or diarrhea']"
602017,Perindopril,"['cough', 'headache', 'weakness', 'dizziness', 'diarrhea', 'stomach pain', 'upset stomach', 'swelling of the face, throat, tongue, lips, eyes, hands, feet, ankles, or lower legs', 'hoarseness', 'difficulty swallowing or breathing', 'lightheadedness', 'fainting', 'fever, sore throat, chills, and other signs of infection', 'irregular or rapid heartbeats']"
699058,Galantamine,"['nausea', 'vomiting', 'diarrhea', 'loss of appetite', 'stomach pain', 'heartburn', 'weight loss', 'extreme tiredness', 'dizziness', 'pale skin', 'headache', 'shaking of a part of your body that you cannot control', 'depression', 'difficulty falling asleep or staying asleep', 'runny nose', 'difficulty urinating', 'blood in the urine', 'pain or burning while urinating', 'seizures', 'slowed heartbeat', 'fainting', 'shortness of breath', 'black and tarry stools', 'red blood in the stools', 'bloody vomit', 'vomit that looks like coffee grounds']"
601017,Amlexanox,"['slight pain, stinging, or burning of the skin that comes and goes', 'nausea', 'diarrhea', 'rash']"
625104,Imlunestrant,"['muscle and joint pain', 'extreme tiredness', 'diarrhea, constipation, nausea, abdominal pain', 'feeling tired or weak, pale skin, dizziness or lightheadedness, feeling of rapid or irregular heartbeat, headaches, cold hands or feet, craving nonfood items', 'fever, chills, cough, body aches', 'lower abdominal pain, yellowing of skin or whites of eyes, nausea, loss of appetite, dark urine, clay-colored stools', 'easy bruising, prolonged bleeding from cuts, bleeding gums, heavy periods, small red or purple spots on skin', 'muscle cramps or spasms, numbness or tingling in hands, feet or around the mouth, confusion, seizures']"
694033,Stavudine,"['headache', 'diarrhea', 'rash', 'numbness, tingling, burning or pain in the hands or feet', 'difficulty moving your hands and feet']"
614027,Ceritinib,"['nausea', 'diarrhea', 'vomiting', 'constipation', 'stomach pain', 'heartburn', 'difficulty swallowing', 'loss of appetite', 'weight loss', 'fatigue', 'rash', 'itching', 'changes in vision', 'muscle, bone, back arm, or leg pain', 'headache', 'pain in the right upper part of the stomach', 'unusual bruising or bleeding', 'dark urine', 'yellowing of the skin and eyes', 'decreased appetite', 'flu-like symptoms', 'itching', 'shortness of breath', 'fever, chills, sore throat, ongoing cough and congestion, or other signs of infection', 'chest pain or discomfort', 'changes in heartbeat', 'heart palpitations', 'dizziness', 'lightheadedness', 'fainting', 'ongoing pain that begins in the upper left or middle of the stomach but may spread to the back', 'seizures']"
